Version,Year,Month,Bus.Unit,Type,Node,Variance,Idle_Cap,Email,Report
V002,2017,M01,BU01,SR,BP_01_17A_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,SR,BP_01_17B_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,SR,BP_01_17C_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,SR,BP_01_17C_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,SR,BP_01_17C_3,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,SR,BP_01_17C_4,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,SR,BP_01_17D_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_19B_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_19B_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_19B_3,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_19C_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_19C_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_19C_3,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_31C_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_31C_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_31D_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_31D_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_34C_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_34C_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_34D_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_34D_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35D_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35E_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35F_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35F_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35G_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35G_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35H_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35H_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35I_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35I_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35K_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35K_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35L_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_35L_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_38B_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_38B_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_38C_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_38C_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_38D_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_38D_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_39B_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_39B_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_39C_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_39C_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_39D_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_40B_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_40B_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45C_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45C_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45D_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45D_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45E_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45E_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45F_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45F_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45G_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45G_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_45H_2,100,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_47D_1,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,PR,BP_01_47D_2,0,0,dreinmund@methode.com,/efficiency_processes_details_v2
V002,2017,M01,BU01,SF,SF_307485,0.31,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314612,0.26,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314613,0.15,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314614,0.15,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314615,0.26,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314616,0.28,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314617,0.27,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314618,0.26,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314619,0.28,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314620,0.27,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314621,0.26,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314622,0.22,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314623,0.42,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314624,0.25,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314626,0.22,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314628,0.36,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314629,0.01,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314630,0.05,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314631,0.15,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314632,0.12,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314633,0.11,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314634,0.25,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314635,0.52,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314636,0.25,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314637,0.3,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314638,0.22,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314639,0.3,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314640,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314641,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314642,0.25,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314643,0.9,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314644,0.26,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314645,0.3,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314646,0.22,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314647,0.22,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314648,0.85,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314649,0.15,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314650,0.25,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314651,0.57,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314652,0.25,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314653,0.27,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314654,0.48,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314655,0.26,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314656,0.12,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314682,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314683,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_314684,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315651,0.03,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315653,0.07,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315655,0.05,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315656,0.11,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315657,0.12,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315660,0.04,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315661,0.06,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315662,0.08,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315663,0.14,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315664,0.2,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315665,0.14,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315670,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315674,0.76,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315680,0.09,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_315738,0.3,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350039,0.15,0,dreinmund@methode.com,/efficiency_products_details_v2
